40.47523153,63.027817500000005
28.99595951,39.05695098
46.61353893,68.83202098
44.64413017,69.29700807
40.06078446,49.71285934
26.32829311,40.25019968
37.56859203,53.43292815
34.61114218,45.36675362
30.25643716,43.79019026
31.67546874,36.68635286
36.66563548,49.70660953
13.51656811,31.23238734
28.95099521,48.91555137
33.11134196,53.5721702
33.11134196,57.30022656
31.78091509,44.31890674
43.47247456,63.83498162
28.13134236,31.27601184
25.25316339,38.69791243
29.475889000000002,41.72996308
29.744881300000003,43.92283983
33.85711014,54.91944259
38.65980825,63.07361096
32.47119229,45.54078988
13.3669307,36.12568347
27.47443163,54.12492019
15.38846783,26.14792141
27.07208024,43.58096394
22.61986495,44.5510115
41.9872125,66.87921138
35.41705528,50.81926781
35.31121344,46.39026008
27.49283695,44.93667457
25.67681568,38.66325708
27.59729587,59.59554032
23.657997,31.48421834
25.10160871,32.09098679
16.26020471,35.70345781
26.99583839,55.84328595
33.40782459,52.41938511
23.79077387,35.49244617
38.04704253,46.44207842
34.62415508,53.85479842
39.95754893,66.28539377
39.73230287,56.03021778
27.89727103,50.91244034
26.10485401,48.332638
24.77514057,41.35250407
22.57957256,40.55735663
23.86833001,41.76773173
34.84573342,55.28585178
32.87626175,74.43359316
20.44954761,50.20966979
18.23249108,30.14993632
23.85047391,41.17167989
34.38034472,47.65772963
35.88213725,43.34960621
31.50426672,46.85578065
23.54003927,43.20318499
33.17851166,48.10923638
42.32457334,74.37767772
56.97613244,89.68056731
35.09581679,44.529051
56.30993248,77.69057712
54.21102654,76.14721209999999
42.64670314,83.93300857
56.30993248,78.49173027
56.30993248,75.64973136
53.13010236,72.07627839
58.86102756,58.59952852
55.17551084,72.56070163
53.97262661,86.90079431
51.95295747,84.97413208
35.41705528,55.512212
49.14462374,72.2223343
30.39872771,70.22145219
50.71059314,86.75360946
51.11550357,58.78254775
49.96974073,67.41253785
35.6553281,47.74467877
46.63657704,77.10657122
52.88313932,74.00554124
59.53445508,88.62390839
56.30993247,81.10410039
33.92979742,76.32600187
35.53767779,45.44374959
41.90594194,59.78526526
34.69515353,44.91414916
39.80557109,56.60577127
47.29061004,71.18681115
52.9071627,81.65603206
50.7927965,70.95272771
69.50740523,85.35231529
43.26429541,58.10193455
78.79405249,94.17482232
23.87528085,57.52235608
77.19573393,96.65731511
54.96380419,74.72074622
55.22216863,77.65511874
44.59933674,58.52162283
54.22392228,84.5856071
61.16449915,79.93857026
56.92932218,70.39930842
43.31531568,49.78212054
48.0127875,77.40933294
37.40535663,65.00796426
55.17551084,65.01377322
45.0,78.42595126
56.84207612,63.17298709
53.53076561,68.61300092
50.19442891,63.90063261
55.38885782,84.99895554
48.57633437,42.02138603
50.47736873,69.75666532
44.1449026,80.98807441
121.42956559999999,129.8340406
57.99461679,70.48410444
47.29061004,86.04127982
41.3785153,65.53600255
45.0,60.753893500000004
42.64670314,54.74177518
60.80251395,83.87994081
32.00538321,80.07491418
55.12467166,65.66534698
60.39554926,74.71722805
42.37359436,48.06062649
48.97249594,70.67689818
63.43494882,80.43342782
62.241459400000004,90.51396072
60.49927538,77.23689752
40.94644577,50.06678595
56.00354085,69.78100617
48.50353164,69.62628302
61.63095371,81.75441933
34.992020200000006,52.20469309
46.77146974,77.12134424
48.17983012,88.02449890000001
49.08561678,83.39660609
47.35329687,72.05403412
64.02560604,85.09550254
54.16234705,69.56348614
40.60129465,89.5049473
67.01128320000001,85.29017283
40.03025927,60.62621697
45.73452103,60.04417717
42.95459151,85.64378664
55.12467166,85.58171024
58.84069549,55.08076562
55.92280472,65.75567895
55.30484647,79.24967118
60.42216132,81.11260488
44.06080905,48.030623799999994
49.28915333,63.40448058
42.13759477,57.28694488
35.39479584,41.18776972
52.25319461,66.80479632
52.74471055,79.4769781
42.70938996,44.21646446
56.68936918,57.03509717
51.76617482,64.27481758
56.633633999999994,92.02630795
60.06848816,67.26314926
79.69515353,118.1446548
78.40782459,115.92326059999999
44.63506366,53.94165809
63.43494882,83.70317740000002
50.11731485,56.99140382
55.92280472,72.34359434
70.55996517,95.38259648
43.15238973,44.25347645
49.63546343,64.80954139
64.35899418,78.40125389
43.21008939,56.66829282
41.760299700000004,50.82502875
36.02737339,61.41173702
47.6025622,56.56382381
53.74616226,67.02766447
61.57879078,80.81777144
54.30994017,80.65431956
19.29004622,68.72190982
33.42481118,37.90391014
49.39870535,64.62400798
43.89829388,75.43774787
33.48616882,71.00194076
60.255118700000004,81.05661087
66.96056402,91.46874146
59.82647997,81.08232025
55.15426658,60.419931999999996
47.03091424,85.68094951
53.13010235,82.4065243
33.90627699,43.7182623
46.16913933,86.47290500000001
41.18592517,74.46908181
59.91031376,70.25043628
53.71473287,72.64385013
65.97349342,71.24176388
51.00900596,63.7723908
21.25050551,58.82837872
60.9453959,74.85448008
58.62699486,75.29847847
43.33971763,63.36433898
34.23746278,67.51305267
34.38034472,76.31402766
63.92464442,73.63596236
42.15786212,56.53505139
46.16913933,80.11157156
48.93017555,95.48022873
55.27100372,74.09473084
67.31347333,87.67908663
31.84245726,48.25991962
21.54097592,38.50527283
35.952428000000005,54.92085752
35.41705528,44.36249017
30.86680945,48.3189305
35.0419294,45.70178875
17.38697218,30.74193812
44.23610154,50.91310144
31.56897113,38.12658854
35.6553281,51.62467183
37.98349826,64.31186727
22.70284212,44.48927476
49.08561678,54.95097020000001
42.99746687,56.10377352
50.50041147,69.3988184
67.19545953,89.83467631
52.00126756,59.72614016
47.8985768,63.95952166
41.86364163,61.54059876
29.744881300000003,38.04655072
33.34070735,43.43645061
42.47388309,65.61180231
40.97173633,53.91105429
29.30220748,43.11795103
31.53479191,40.683229100000005
28.34569362,37.7319919
43.95837332,63.92947003
48.22452261,61.82162717
48.17983012,62.14080535
55.71312302,69.00491277
37.00252653,56.44702568
32.8113668,41.646915899999996
38.01151027,51.52935759
33.55066201,39.08726449
27.13513962,34.64992241
35.69005983,63.02630005
37.11686068,47.80555887
30.78414653,46.63786363
33.09169994,49.82813487
38.74596726,47.31964755
30.51823068,50.75329025
36.96834391,36.15782981
38.91147185,40.74699612
48.76403486,42.91804052
42.44710185,63.79242525
53.37867251,72.95564397
52.88313932,67.53818154
45.0,54.75251965
53.13010235,50.16007802
30.15454792,40.34929637
46.68468432,63.61919213
42.20729763,54.14240778
60.05431656,74.97602148
28.14160123,42.51727249
30.11373315,33.78884314
47.68377516,54.5036853
38.57652956,48.17074627
36.15818544,46.37408781
43.451842299999996,52.86221391
40.65676005,57.1458515
20.65891006,37.14014978
42.43622979,51.31177106
25.97439396,42.51561014
32.3474435,39.35870531
34.76519724,35.8775708
33.21525149,43.1919153
50.5721978,67.28971201
37.69424047,51.32546366
52.54942177,65.7563482
41.74277806,40.41336566
30.78414653,48.80190855
36.65610842,50.08615264
49.76364169,64.26150724
40.23635831,53.68337998
35.88213725,48.99595771
44.60486296,59.16761171
51.25403274,67.80469442
44.6205633,61.73487533
33.366366,33.04168754
58.84069549,74.56501543
30.25643716,44.43070103
22.543060999999998,36.42248549
36.86989765,51.07983294
32.12499844,34.75673809
43.31531568,48.90290434
36.17362905,46.23639915
39.80557109,46.42636614
23.44806258,39.65690201
26.81634684,45.57548229
45.60950658,66.50717865
53.01123161,82.90535054
44.21517539999999,50.67667667
62.93889386,89.01487529
33.11134196,54.60031622
32.31961651,34.38229939
32.76849908,45.07545026
34.28687698,47.90356517
33.21525149,53.93674778
38.75162833,61.44659663
36.55963472,45.25279209
28.76764934,33.84164075
